"Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","Education","EmploymentType","MaritalStatus","HasCoSigner","Default"
32,17296,156791,423,31,2,21.23,24,"Master's","Part-time","Married","Yes",0
53,34117,6333,494,82,3,20.58,36,"High School","Part-time","Divorced","Yes",0
21,111907,164927,447,93,2,17.42,60,"Bachelor's","Unemployed","Divorced","No",0
63,32751,44960,441,76,4,4.7,36,"PhD","Self-employed","Divorced","No",0
61,31945,161145,478,9,2,3.43,24,"PhD","Part-time","Single","Yes",0
38,147632,149085,546,78,3,4.27,60,"Bachelor's","Unemployed","Single","Yes",0
40,54872,141897,503,53,1,14,24,"High School","Unemployed","Married","Yes",0
68,92993,140294,589,14,4,15.71,36,"PhD","Full-time","Divorced","No",1
59,58091,165075,800,69,3,21.57,12,"PhD","Unemployed","Married","Yes",1
37,146122,73779,743,0,4,18.72,12,"Bachelor's","Full-time","Single","Yes",0
25,130050,198029,757,9,3,24.86,60,"Bachelor's","Full-time","Divorced","No",0
27,90749,70373,614,74,2,24.29,24,"High School","Part-time","Single","No",0
64,132978,170404,340,12,3,16.73,12,"Master's","Self-employed","Married","Yes",1
39,85130,176616,414,70,3,23.09,12,"Master's","Unemployed","Divorced","No",1
28,140113,52327,830,78,1,22.8,12,"Master's","Self-employed","Married","No",0
58,91971,92073,477,101,2,14.16,60,"Master's","Unemployed","Single","No",0
58,26204,203042,820,90,3,22.89,24,"PhD","Part-time","Married","No",0
41,122097,208553,641,80,3,23.65,12,"High School","Self-employed","Married","No",1
28,116233,88982,491,93,1,5.1,48,"PhD","Unemployed","Married","No",0
18,130459,221593,479,2,4,10.44,48,"Master's","Self-employed","Married","Yes",0
52,77998,170066,334,79,1,6.35,12,"Bachelor's","Self-employed","Single","No",0
48,81045,150166,785,21,3,15.82,24,"Bachelor's","Unemployed","Single","No",1
51,23658,15919,366,14,4,20.64,12,"Master's","Unemployed","Divorced","Yes",0
46,144229,121318,603,88,4,16.7,24,"High School","Part-time","Divorced","Yes",0
46,78096,83817,694,9,2,11.08,36,"PhD","Full-time","Single","No",0
61,97582,152822,522,98,4,21.24,12,"Master's","Unemployed","Divorced","No",1
38,107423,58766,839,71,3,5.36,12,"High School","Self-employed","Single","No",0
67,40170,167611,775,46,1,17.8,12,"PhD","Unemployed","Married","No",0
37,99424,163689,330,0,2,2.47,12,"Bachelor's","Part-time","Married","Yes",0
69,123682,249240,641,105,3,8.67,24,"High School","Part-time","Divorced","Yes",0
41,46744,119383,558,0,2,19.46,48,"High School","Unemployed","Single","No",1
38,43838,181270,460,76,2,20.76,24,"Master's","Part-time","Single","No",0
24,75143,40246,772,102,3,5.37,24,"High School","Full-time","Single","No",0
62,25515,57387,715,97,2,5.47,12,"High School","Unemployed","Single","No",0
45,75237,71043,658,117,1,11.81,36,"High School","Self-employed","Divorced","Yes",0
58,137370,6941,508,15,3,2.12,12,"High School","Unemployed","Married","Yes",0
54,34290,103383,533,82,1,20.59,48,"Master's","Unemployed","Single","Yes",0
69,68461,88610,317,18,2,3.82,12,"High School","Full-time","Married","Yes",0
49,83500,179181,786,119,1,14.73,48,"Bachelor's","Part-time","Single","No",0
23,107989,85776,367,94,3,6.06,48,"Master's","Unemployed","Divorced","Yes",1
59,143580,66820,383,68,4,5.24,48,"High School","Part-time","Single","Yes",0
50,134773,229504,339,80,3,3.3,60,"Bachelor's","Unemployed","Single","No",0
22,68323,117893,339,119,1,23.37,12,"Master's","Part-time","Divorced","Yes",0
39,77630,146445,319,44,2,15.3,36,"Bachelor's","Self-employed","Single","Yes",0
40,24556,122754,687,39,4,9.33,12,"Bachelor's","Unemployed","Married","Yes",0
39,23611,196384,344,109,3,13.88,48,"PhD","Part-time","Single","Yes",1
32,42364,45975,573,103,4,19.18,48,"Master's","Full-time","Single","No",0
48,86147,243860,454,71,3,16.69,36,"Master's","Part-time","Single","No",0
45,54737,189318,660,28,2,15.09,36,"PhD","Self-employed","Divorced","Yes",0
55,123433,73626,717,90,4,20.29,24,"High School","Self-employed","Married","No",1
30,45521,66985,552,59,3,13.38,60,"Master's","Part-time","Divorced","Yes",0
27,56173,99560,580,0,3,19.22,24,"Master's","Self-employed","Single","No",0
69,46150,211772,511,80,4,14.61,48,"Master's","Self-employed","Divorced","No",1
61,43046,148602,646,76,4,5.06,36,"Master's","Unemployed","Divorced","No",0
27,117196,42483,553,19,2,10.64,24,"PhD","Part-time","Single","No",0
53,137628,223379,728,7,1,11.42,60,"PhD","Self-employed","Single","Yes",0
60,101744,246391,724,45,1,24.08,48,"Bachelor's","Part-time","Single","Yes",0
56,51831,227556,589,46,1,16.61,12,"PhD","Part-time","Single","Yes",0
53,62872,206610,407,104,4,21.99,24,"High School","Part-time","Single","No",0
66,146087,81868,510,6,4,4.26,36,"PhD","Part-time","Single","Yes",0
56,127921,202028,577,77,1,7.08,12,"PhD","Self-employed","Single","Yes",0
25,134630,124172,648,91,2,5.61,12,"Bachelor's","Full-time","Divorced","Yes",0
33,55811,124574,770,14,1,18.34,12,"Bachelor's","Self-employed","Single","No",0
26,25194,105392,437,5,1,24.87,36,"Bachelor's","Unemployed","Married","No",0
38,125657,78116,453,41,3,2.32,24,"PhD","Unemployed","Divorced","No",0
35,149624,230770,791,39,3,7.41,48,"PhD","Full-time","Married","No",0
63,113371,167452,704,50,4,18.36,48,"Bachelor's","Unemployed","Married","Yes",0
68,84601,107310,750,90,1,20.69,12,"High School","Full-time","Single","Yes",0
49,93470,164354,811,45,2,10.27,36,"Master's","Self-employed","Divorced","No",0
59,48943,34640,448,107,4,14.85,36,"High School","Part-time","Divorced","No",0
59,19681,71962,574,27,2,19.8,60,"High School","Unemployed","Divorced","No",0
32,45770,73234,504,25,4,16.58,24,"Master's","Full-time","Divorced","Yes",1
68,47309,120256,443,28,2,2.69,60,"High School","Unemployed","Married","Yes",0
47,32730,85521,492,54,2,7.12,60,"Master's","Part-time","Married","Yes",0
64,146669,86135,515,35,3,24.24,60,"High School","Full-time","Single","No",0
66,29306,215388,374,31,1,10.21,24,"PhD","Self-employed","Single","Yes",0
34,90897,123251,796,88,3,23.06,60,"PhD","Full-time","Divorced","No",0
26,122707,188081,301,27,1,17.02,60,"High School","Self-employed","Divorced","Yes",0
47,146260,67766,760,96,4,17.56,48,"Bachelor's","Full-time","Divorced","Yes",0
59,142779,61997,513,116,1,11.9,12,"High School","Full-time","Divorced","No",0
49,15424,31557,618,92,3,19.42,36,"Master's","Full-time","Single","Yes",0
38,58111,185457,580,119,2,15.54,24,"High School","Full-time","Divorced","Yes",0
66,79076,169814,662,105,1,14.37,12,"High School","Self-employed","Single","Yes",0
62,27972,71226,806,65,4,10.77,24,"Bachelor's","Unemployed","Single","Yes",1
59,103367,182819,751,71,4,22.08,12,"PhD","Self-employed","Single","Yes",0
60,107583,44072,383,109,3,6.98,60,"Bachelor's","Unemployed","Divorced","No",1
28,117102,44283,650,35,1,14.37,36,"Master's","Full-time","Divorced","No",0
61,101486,110680,738,12,4,22.81,60,"PhD","Unemployed","Single","Yes",0
30,127196,241371,557,1,2,23.92,48,"Master's","Self-employed","Divorced","Yes",0
39,58408,191647,756,47,2,4.01,48,"PhD","Part-time","Married","No",0
37,130758,160562,356,75,1,19.28,60,"High School","Self-employed","Married","Yes",0
63,19633,185215,778,16,2,3.01,48,"PhD","Self-employed","Single","No",0
55,110791,98628,441,25,4,21.93,48,"Bachelor's","Unemployed","Divorced","Yes",0
54,58941,49832,657,77,1,22.47,48,"High School","Full-time","Divorced","Yes",0
41,83453,122256,368,36,3,13.26,60,"Master's","Full-time","Single","No",1
48,129154,30491,353,9,2,13.18,24,"Bachelor's","Unemployed","Married","No",0
42,76423,91385,355,58,3,10.98,48,"PhD","Full-time","Single","Yes",0
46,71635,237048,760,23,3,21.65,48,"Master's","Full-time","Divorced","No",0
18,143453,132067,592,1,2,18.73,12,"PhD","Full-time","Married","Yes",0
32,141219,30411,482,51,4,10.99,12,"PhD","Unemployed","Divorced","Yes",1
41,87856,48062,485,14,1,21.48,36,"High School","Full-time","Divorced","No",0
59,113202,122159,595,27,3,23.36,24,"Master's","Self-employed","Divorced","Yes",0
57,48386,121611,505,103,2,12.87,12,"High School","Full-time","Single","Yes",0
54,34147,153564,570,24,4,6.25,24,"Bachelor's","Self-employed","Divorced","Yes",0
28,15170,165197,712,18,4,7.88,48,"PhD","Full-time","Divorced","No",0
40,71014,204493,700,117,2,9.48,24,"High School","Unemployed","Divorced","Yes",1
68,113270,36286,827,30,1,9.42,48,"Bachelor's","Full-time","Single","No",0
48,108415,213672,312,44,1,8.76,36,"High School","Self-employed","Married","No",0
55,133636,186880,654,26,1,20.59,60,"Bachelor's","Full-time","Single","Yes",0
37,33767,117589,340,5,3,15.14,24,"High School","Full-time","Divorced","Yes",0
51,137140,229489,364,116,1,7.53,36,"Bachelor's","Self-employed","Married","Yes",0
59,33225,216949,772,108,4,16.98,24,"Master's","Full-time","Divorced","Yes",0
24,92087,231789,421,39,4,22,36,"PhD","Self-employed","Divorced","No",1
35,148277,234112,416,108,3,14.97,48,"High School","Part-time","Married","No",0
42,145535,92153,428,17,4,24.49,48,"Master's","Part-time","Divorced","No",1
64,63284,25584,735,15,4,14.12,60,"PhD","Part-time","Single","Yes",0
43,138917,186855,381,55,3,22.35,24,"PhD","Unemployed","Divorced","No",0
57,141127,226817,415,19,2,10.62,60,"Bachelor's","Part-time","Divorced","Yes",0
38,117352,208121,729,5,3,18.04,36,"Bachelor's","Full-time","Married","Yes",0
27,81575,96403,463,115,1,13.65,36,"Bachelor's","Unemployed","Divorced","Yes",0
33,59566,223849,627,33,1,4.55,12,"Bachelor's","Part-time","Single","Yes",0
53,15856,59989,503,47,2,13.35,60,"Master's","Unemployed","Single","No",0
41,72318,8077,717,14,3,16.47,24,"Master's","Self-employed","Married","No",0
33,49497,158424,843,57,3,5.76,24,"Master's","Self-employed","Divorced","No",0
21,69223,143881,371,41,3,12.06,60,"PhD","Part-time","Single","Yes",0
40,99737,126420,604,16,2,5.81,36,"Bachelor's","Full-time","Divorced","No",0
21,61212,202835,592,15,4,12.53,60,"PhD","Self-employed","Divorced","Yes",0
53,32776,204477,616,57,3,21.14,48,"High School","Unemployed","Married","Yes",0
38,20216,9248,420,2,3,21.93,60,"PhD","Full-time","Divorced","Yes",0
39,53034,56557,652,74,4,22.97,24,"High School","Self-employed","Single","Yes",1
48,78709,83065,417,54,3,20.25,12,"Master's","Part-time","Divorced","No",0
43,22765,62796,300,41,2,2.57,36,"High School","Unemployed","Single","Yes",0
43,59132,137898,506,95,3,19.43,48,"Master's","Full-time","Single","Yes",0
54,125235,128041,607,99,1,3.45,48,"High School","Part-time","Divorced","Yes",0
42,108005,112448,705,69,3,3.74,24,"PhD","Part-time","Divorced","No",0
48,137600,27202,451,45,4,5.81,12,"PhD","Self-employed","Single","Yes",1
34,125822,45334,701,22,3,22.18,24,"PhD","Part-time","Single","Yes",0
20,19232,176270,714,18,2,19.47,36,"Master's","Self-employed","Divorced","No",1
61,80663,220904,756,0,2,16.69,48,"High School","Self-employed","Married","No",0
29,24188,123144,459,71,4,6.95,24,"Bachelor's","Full-time","Divorced","Yes",0
59,23967,114824,594,62,4,4.34,36,"Bachelor's","Unemployed","Single","Yes",0
45,62089,236262,721,43,3,21.21,24,"High School","Unemployed","Married","No",0
47,41288,117775,507,108,4,13.17,12,"Bachelor's","Part-time","Single","No",0
56,28719,146419,472,22,3,8.09,12,"Master's","Self-employed","Divorced","Yes",0
20,69868,244495,601,55,4,11.84,48,"Master's","Full-time","Single","Yes",0
48,60274,48548,433,50,2,21.55,12,"Master's","Full-time","Married","Yes",0
29,76653,128983,493,6,1,4.05,48,"PhD","Unemployed","Divorced","Yes",0
37,69976,115115,458,98,4,13.15,12,"PhD","Unemployed","Single","Yes",0
43,132728,48122,546,36,3,22.81,36,"High School","Part-time","Single","Yes",1
59,82302,221473,479,60,3,24.35,36,"Bachelor's","Unemployed","Married","No",0
68,88486,18729,458,70,1,23.42,24,"Master's","Full-time","Divorced","Yes",0
56,106462,201657,309,76,1,11.92,48,"Bachelor's","Self-employed","Divorced","Yes",1
26,126602,146239,789,40,1,7.22,60,"High School","Unemployed","Married","No",0
35,70477,84034,751,117,3,23.7,48,"Bachelor's","Unemployed","Divorced","No",0
24,120531,81387,654,37,4,10.7,12,"Bachelor's","Self-employed","Married","Yes",0
69,124319,112721,445,104,1,7.92,36,"Master's","Self-employed","Single","No",0
21,93901,35138,727,33,4,6.94,48,"High School","Full-time","Divorced","Yes",0
45,136495,43160,359,103,1,16.92,48,"Bachelor's","Unemployed","Divorced","No",0
28,141956,202235,704,62,1,7.32,48,"Bachelor's","Full-time","Divorced","Yes",0
56,82108,56130,525,105,4,19.15,24,"Bachelor's","Self-employed","Married","Yes",0
19,72787,90399,317,89,2,10.82,36,"Master's","Part-time","Married","Yes",0
28,18508,182370,330,97,1,17.45,36,"PhD","Full-time","Divorced","Yes",0
57,123478,6727,394,27,1,16.83,12,"PhD","Self-employed","Divorced","Yes",0
37,33126,152266,488,17,1,22.83,12,"Bachelor's","Full-time","Single","Yes",0
64,44033,99558,431,39,2,23.98,24,"PhD","Unemployed","Divorced","Yes",0
38,64273,46059,618,101,2,13.07,48,"High School","Self-employed","Single","No",0
69,40134,151505,481,11,1,3.45,60,"Master's","Full-time","Married","Yes",0
69,80229,200064,503,69,3,3.11,48,"Bachelor's","Part-time","Divorced","Yes",0
49,68109,123343,649,41,2,12.65,48,"Master's","Full-time","Married","No",0
41,138493,122496,613,81,4,6.07,12,"PhD","Part-time","Married","No",0
67,23359,200708,482,115,2,4.53,36,"PhD","Self-employed","Single","No",0
45,81302,43336,422,116,2,13.2,48,"High School","Full-time","Single","No",0
20,28235,124059,427,90,3,8.24,24,"PhD","Self-employed","Single","Yes",0
37,142715,76998,449,71,2,17.82,12,"Master's","Full-time","Married","Yes",0
32,30843,135865,325,109,3,15.12,12,"Bachelor's","Self-employed","Divorced","Yes",0
30,29341,147088,579,40,2,6.9,60,"PhD","Part-time","Divorced","No",0
23,43175,101755,612,103,2,8.3,48,"Bachelor's","Self-employed","Single","No",0
27,135962,88296,412,98,2,3.65,48,"Master's","Part-time","Single","Yes",0
49,91803,151120,504,88,1,23.31,48,"Master's","Full-time","Married","Yes",0
25,83986,235277,701,79,1,15.07,12,"High School","Full-time","Married","Yes",0
39,32752,220609,394,20,2,22.08,60,"High School","Full-time","Married","Yes",0
25,143825,60249,613,90,2,4.93,60,"Master's","Part-time","Single","No",0
35,84508,35918,469,43,3,22.96,12,"High School","Unemployed","Married","Yes",0
60,35639,31308,823,55,2,7.45,48,"High School","Full-time","Single","No",0
24,22989,93112,672,118,3,14.6,60,"High School","Self-employed","Married","Yes",0
63,140128,237711,847,69,4,14.82,36,"PhD","Self-employed","Divorced","No",0
32,80597,57120,594,87,4,11.78,24,"Master's","Full-time","Married","No",0
24,148875,118020,461,97,4,4.98,24,"Bachelor's","Part-time","Single","No",0
69,147687,102771,754,73,4,8.33,60,"High School","Unemployed","Divorced","Yes",0
54,81624,95714,479,99,3,18.09,48,"Bachelor's","Self-employed","Married","No",0
60,124437,242414,424,109,1,10.3,36,"Bachelor's","Self-employed","Single","Yes",0
30,135916,202826,557,89,1,15.16,36,"Bachelor's","Unemployed","Single","No",0
55,142884,140662,842,60,4,9.48,36,"PhD","Unemployed","Single","Yes",0
43,34451,64581,326,54,1,8.41,24,"Master's","Part-time","Divorced","Yes",0
49,86885,88378,532,13,3,5.71,60,"Bachelor's","Unemployed","Single","Yes",0
54,52487,69081,650,42,1,24.84,36,"PhD","Full-time","Single","No",0
37,95758,47670,688,39,3,10.56,48,"PhD","Full-time","Single","No",0
21,127348,138233,838,57,3,20.85,12,"PhD","Self-employed","Single","Yes",0
26,93852,107367,606,9,1,18.4,12,"Master's","Full-time","Divorced","Yes",0
58,21570,201530,432,88,4,2.73,60,"High School","Unemployed","Divorced","No",1
26,148622,55364,698,2,4,2.09,24,"Bachelor's","Full-time","Single","Yes",0
23,68911,149722,616,31,4,23.73,24,"High School","Self-employed","Divorced","No",1
28,143191,40809,308,22,2,19.39,24,"High School","Full-time","Married","No",1
63,142060,129006,794,8,1,24.22,36,"PhD","Unemployed","Divorced","No",0
51,87469,130664,326,118,4,7.31,24,"High School","Unemployed","Married","No",0
48,108384,213823,769,47,4,8.89,12,"PhD","Self-employed","Single","Yes",0
66,31468,151226,673,77,1,22.28,60,"Bachelor's","Full-time","Married","Yes",0
65,46932,164616,776,49,2,2.27,36,"Master's","Unemployed","Single","Yes",0
54,20453,146356,712,45,3,2.57,48,"Bachelor's","Part-time","Single","Yes",0
63,118856,27297,646,26,4,8.45,12,"PhD","Self-employed","Married","No",0
44,46865,100781,761,15,4,17.13,12,"PhD","Self-employed","Single","No",0
31,137258,111825,519,79,1,5.22,60,"PhD","Unemployed","Single","Yes",0
56,64502,204148,746,69,4,24.9,24,"Master's","Part-time","Divorced","No",0
28,128748,237268,548,72,1,16.6,36,"PhD","Self-employed","Divorced","Yes",0
48,50353,115093,331,46,1,12.17,12,"Bachelor's","Unemployed","Divorced","No",0
47,127769,122935,620,93,2,20.2,60,"High School","Full-time","Married","No",1
53,106506,166211,381,49,3,24.9,60,"Master's","Self-employed","Married","No",0
30,139229,27136,507,72,3,6.17,60,"High School","Self-employed","Married","Yes",0
61,120826,138600,778,90,2,23.72,36,"Master's","Part-time","Married","No",0
64,18953,174806,791,66,2,21.72,48,"Bachelor's","Self-employed","Single","Yes",0
63,97204,169737,502,1,2,4.26,12,"Bachelor's","Unemployed","Single","Yes",0
19,124171,209623,812,73,4,3.92,36,"PhD","Unemployed","Divorced","Yes",0
38,55756,212173,565,26,4,16.46,60,"PhD","Self-employed","Married","Yes",0
28,19961,124899,595,36,2,22.85,24,"PhD","Self-employed","Divorced","Yes",0
51,118746,240161,632,9,1,17.89,24,"Bachelor's","Part-time","Married","No",0
54,113806,105228,839,9,2,20.24,24,"High School","Full-time","Divorced","Yes",0
57,130115,39775,663,9,1,9.41,24,"Bachelor's","Unemployed","Single","Yes",0
49,48189,242005,834,5,3,16.4,60,"Bachelor's","Unemployed","Divorced","No",0
19,67150,128113,599,72,1,23.65,24,"Bachelor's","Part-time","Divorced","No",0
41,92476,183546,641,109,1,24.88,12,"Bachelor's","Part-time","Married","Yes",0
64,118252,155344,697,67,1,3.66,48,"Bachelor's","Part-time","Single","Yes",0
61,75528,154985,344,94,1,19.08,24,"PhD","Unemployed","Married","Yes",0
44,21415,123600,509,35,4,9.9,36,"Bachelor's","Part-time","Single","No",0
43,69707,220507,577,15,1,7.8,36,"Master's","Self-employed","Married","No",0
63,23444,229809,584,69,1,19.5,12,"PhD","Part-time","Married","Yes",0
32,145545,110384,402,101,1,6.58,12,"PhD","Unemployed","Married","Yes",0
19,145914,102767,548,77,2,23.27,36,"High School","Part-time","Divorced","No",1
